sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire,u_ppl,u_se,u_umpire,uq_percentile_mean,cluster,cluster_profile,is_low_uq_cluster,is_low_uq_hallucination,is_low_uq_hallucination_severe
hallusionbench-image-VD-ocr-13-1-0,hallusionbench-image-VD-ocr-13,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000710487356568,-0.0,-17.920156212582004,0.032912533814247066,0.16501352569882777,0.045536519386834985,0.0811541929666366,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-14-1-0,hallusionbench-image-VD-ocr-14,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000990629220283,-0.0,-15.134307387054228,0.07258791704238052,0.16501352569882777,0.13300270513976556,0.12353471596032461,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-18-0-1,hallusionbench-image-VD-ocr-18,llava,hallusionbench,image,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0001115798986495,-0.0,-19.801246291886443,0.08521190261496844,0.16501352569882777,0.0193868349864743,0.08987075443342352,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-18-1-0,hallusionbench-image-VD-ocr-18,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000052809716309,-0.0,-16.41164185734633,0.013976555455365193,0.16501352569882777,0.08070333633904418,0.08656447249774572,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-19-1-0,hallusionbench-image-VD-ocr-19,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000571012500947,-0.0,-16.840174152815482,0.0175834084761046,0.16501352569882777,0.07258791704238052,0.08506161707243763,0,consensus_low,1,1,1
hallusionbench-image-VD-ocr-20-1-0,hallusionbench-image-VD-ocr-20,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.00006961822544,0.5004715828849844,-12.389460344126054,0.032010820559062216,0.5144274120829576,0.24932371505861137,0.2652539825668771,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-0-1-0,hallusionbench-image-VD-figure-0,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001425743158177,-0.0,-16.943644115517948,0.11677186654643823,0.16501352569882777,0.06988277727682597,0.11722272317403065,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-3-0-1,hallusionbench-image-VD-figure-3,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001037120827028,0.5006864444042054,-13.546441407904023,0.07439134355275022,0.5216411181244365,0.19972948602344454,0.2652539825668771,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-4-0-1,hallusionbench-image-VD-figure-4,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001033544541913,-0.0,-19.512431449748416,0.07348963029756538,0.16501352569882777,0.022993688007213707,0.08716561466786894,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-6-1-0,hallusionbench-image-VD-figure-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000712871566508,-0.0,-16.131330588272046,0.034715960324616775,0.16501352569882777,0.09332732191163211,0.09768560264502556,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-6-0-1,hallusionbench-image-VD-figure-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000450253480778,-0.0,-9.866228020497564,0.2935076645626691,0.16501352569882777,0.3557258791704238,0.2714156898106402,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-6-1-1,hallusionbench-image-VD-figure-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000058531760598,-0.0,-17.884915194423186,0.022993688007213707,0.16501352569882777,0.05004508566275924,0.07935076645626692,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-7-1-0,hallusionbench-image-VD-figure-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0000504255311498,-0.0,-18.20207378875802,0.012173128944995492,0.16501352569882777,0.03832281334535618,0.07183648932972649,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-13-0-1,hallusionbench-image-VD-figure-13,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002933740718811,-0.0,-19.49909537176694,0.23128944995491435,0.16501352569882777,0.023895401262398558,0.14006612563871357,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-14-1-0,hallusionbench-image-VD-figure-14,llava,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.0029572248892424,-0.0,-15.66952933981956,0.5459873760144274,0.16501352569882777,0.10504959422903516,0.27201683198076343,0,consensus_low,1,1,1
hallusionbench-image-VD-figure-16-0-0,hallusionbench-image-VD-figure-16,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002390146195832,-0.0,-8.24891219799355,0.19702434625789,0.16501352569882777,0.39449954914337243,0.2521791403666967,0,consensus_low,1,1,1
hallusionbench-image-VD-video-1-1-2,hallusionbench-image-VD-video-1,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001610517518678,-0.0,-15.605959605675698,0.13615870153291254,0.16501352569882777,0.10955816050495942,0.1369101292455666,0,consensus_low,1,1,1
hallusionbench-image-VD-video-1-2-0,hallusionbench-image-VD-video-1,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000125527387214,-0.0,-10.14043246401266,0.10279531109107304,0.16501352569882777,0.34039675383228135,0.20273519687406072,0,consensus_low,1,1,1
hallusionbench-image-VD-video-2-1-0,hallusionbench-image-VD-video-2,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.000322461128209,-0.0,-15.574817586447171,0.24030658250676284,0.16501352569882777,0.11136158701532912,0.1722272317403066,0,consensus_low,1,1,1
hallusionbench-image-VD-video-2-1-1,hallusionbench-image-VD-video-2,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000270962718986,-0.0,-16.437137808987686,0.21956717763751127,0.16501352569882777,0.07980162308385934,0.1547941088067328,0,consensus_low,1,1,1
hallusionbench-image-VD-video-3-1-2,hallusionbench-image-VD-video-3,llava,hallusionbench,image,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.000209212298922,-0.0,-15.079127408908295,0.1740306582506763,0.16501352569882777,0.13570784490532012,0.1582506762849414,0,consensus_low,1,1,1
hallusionbench-image-VD-video-3-2-0,hallusionbench-image-VD-video-3,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0041401386711235,-0.0,-16.621302025919707,0.5861136158701533,0.16501352569882777,0.07439134355275022,0.27517282837391044,0,consensus_low,1,1,1
hallusionbench-image-VD-video-3-2-2,hallusionbench-image-VD-video-3,llava,hallusionbench,image,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.000209212298922,-0.0,-10.329709270495869,0.1740306582506763,0.16501352569882777,0.3367899008115419,0.225278028253682,0,consensus_low,1,1,1
hallusionbench-image-VD-video-5-0-1,hallusionbench-image-VD-video-5,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0008420944157257,-0.0,-22.15792200491692,0.3890892696122633,0.16501352569882777,0.0040577096483318306,0.18605350165314097,0,consensus_low,1,1,1
hallusionbench-image-VD-video-5-1-0,hallusionbench-image-VD-video-5,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.00014615058684,-0.0,-14.559767492489824,0.12037871956717763,0.16501352569882777,0.16095581605049594,0.14878268710550044,0,consensus_low,1,1,1
hallusionbench-image-VD-video-6-1-0,hallusionbench-image-VD-video-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004631280821032,0.500372540643729,-12.45199331371859,0.29531109107303877,0.5,0.24752028854824165,0.34761045987376016,0,consensus_low,1,1,1
hallusionbench-image-VD-video-12-2-1,hallusionbench-image-VD-video-12,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000840425479827,-0.0,-18.64280261723136,0.38773669972948605,0.16501352569882777,0.03381424706943192,0.19552149083258194,0,consensus_low,1,1,1
hallusionbench-image-VD-video-14-2-3,hallusionbench-image-VD-video-14,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002155303939897,-0.0,-15.463202476616964,0.18440036068530208,0.16501352569882777,0.11677186654643823,0.15539525097685603,0,consensus_low,1,1,1
hallusionbench-image-VD-video-18-0-0,hallusionbench-image-VD-video-18,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001475811046512,0.5000603102984856,-14.869694228994865,0.12308385933273219,0.48647430117222723,0.14652840396753833,0.25202885482416587,0,consensus_low,1,1,1
hallusionbench-image-VD-video-18-1-0,hallusionbench-image-VD-video-18,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002114772860904,-0.0,-14.103933871149218,0.17538322813345356,0.16501352569882777,0.172678088367899,0.1710249474000601,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-0-0-0,hallusionbench-non_image-VS-chart-0,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.000398635874075,-0.0,7.470255253404098,0.27547339945897203,0.16501352569882777,0.548692515779982,0.32972648031259394,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-0-0-2,hallusionbench-non_image-VS-chart-0,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.0007004737737732,-0.0,-14.798012759493552,0.3593327321911632,0.16501352569882777,0.15013525698827773,0.22482717162608953,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-0-0-3,hallusionbench-non_image-VS-chart-0,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.0006215572476072,-0.0,-15.228644511749224,0.34039675383228135,0.16501352569882777,0.12759242560865644,0.21100090171325517,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-1-0-3,hallusionbench-non_image-VS-chart-1,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.00049567221268,-0.0,-13.424899007394613,0.3079350766456267,0.16501352569882777,0.20513976555455365,0.22602945596633606,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-4-0-2,hallusionbench-non_image-VS-chart-4,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0003350973042004,-0.0,0.0423738182349158,0.24571686203787196,0.16501352569882777,0.4981965734896303,0.30297565374211,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-5-0-1,hallusionbench-non_image-VS-chart-5,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.000074982645666,-0.0,-12.551732733452573,0.03967538322813345,0.16501352569882777,0.24030658250676284,0.14833183047790802,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-10-0-1,hallusionbench-non_image-VS-chart-10,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.0009547472062896,-0.0,-10.004906904939254,0.4098286744815149,0.16501352569882777,0.34761045987376016,0.30748422001803427,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-10-0-2,hallusionbench-non_image-VS-chart-10,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.000197052955756,-0.0,-14.651445809919942,0.16095581605049594,0.16501352569882777,0.15734896302975654,0.16110610159302674,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-12-0-0,hallusionbench-non_image-VS-chart-12,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0011161565449376,-0.0,-13.77331694244381,0.43237150586113615,0.16501352569882777,0.18981064021641117,0.2623985572587917,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-12-0-2,hallusionbench-non_image-VS-chart-12,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.000509262086428,-0.0,-10.050687004526177,0.3133453561767358,0.16501352569882777,0.34490532010820557,0.27442140066125636,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-14-0-1,hallusionbench-non_image-VS-chart-14,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000430107123385,-0.0,-15.630287002352285,0.28990081154192965,0.16501352569882777,0.10775473399458972,0.18755635707844906,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-15-0-0,hallusionbench-non_image-VS-chart-15,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.000044345856707,0.50031198043053,-10.82666786925693,0.005861136158701533,0.49188458070333635,0.3205590622182146,0.2727682596934175,0,consensus_low,1,1,1
hallusionbench-non_image-VS-chart-19-0-1,hallusionbench-non_image-VS-chart-19,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004966258942685,-0.0,-17.479843594260092,0.30883678990081154,0.16501352569882777,0.058160504959422904,0.17733694018635407,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-3-0-0,hallusionbench-non_image-VS-table-3,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002421140644004,-0.0,-9.498664659736052,0.19972948602344454,0.16501352569882777,0.3701532912533814,0.2449654343252179,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-3-0-1,hallusionbench-non_image-VS-table-3,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002771616124373,-0.0,-16.15584805989445,0.22407574391343552,0.16501352569882777,0.09062218214607755,0.15990381725278027,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-3-0-2,hallusionbench-non_image-VS-table-3,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000786781337836,-0.0,-16.148353424520394,0.044634806131650134,0.16501352569882777,0.09152389540126239,0.1003907424105801,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-6-0-2,hallusionbench-non_image-VS-table-6,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000203967098195,-0.0,8.460475101300469,0.1672678088367899,0.16501352569882777,0.5532010820559062,0.295160805530508,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-7-0-1,hallusionbench-non_image-VS-table-7,llava,hallusionbench,non_image,0,1,1,1,reasoning_hallucination,1,1.0003676414625478,-0.0,-14.992217342669798,0.2583408476104599,0.16501352569882777,0.13931469792605952,0.18755635707844906,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-7-0-3,hallusionbench-non_image-VS-table-7,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0009891986749408,-0.0,-15.45994670229289,0.4143372407574391,0.16501352569882777,0.11767357980162309,0.23234144875263,0,consensus_low,1,1,1
hallusionbench-non_image-VS-table-9-0-1,hallusionbench-non_image-VS-table-9,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000830888777026,-0.0,-14.232545573031382,0.05365193868349865,0.16501352569882777,0.1690712353471596,0.12924556657649533,0,consensus_low,1,1,1
hallusionbench-non_image-VS-map-1-0-1,hallusionbench-non_image-VS-map-1,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0005475282793044,-0.0,-13.279179781362297,0.32506762849413884,0.16501352569882777,0.21055004508566275,0.23354373309287646,0,consensus_low,1,1,1
hallusionbench-non_image-VS-map-7-0-1,hallusionbench-non_image-VS-map-7,llava,hallusionbench,non_image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0007969141199384,-0.0,-13.467221811254102,0.38097385031559966,0.16501352569882777,0.2024346257889991,0.24947400060114214,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-3-2-0,hallusionbench-image-VS-chart-3,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0042936800460878,-0.0,-14.578763599781356,0.5928764652840397,0.16501352569882777,0.1600541027953111,0.3059813645927262,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-5-2-3,hallusionbench-image-VS-chart-5,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000074744223791,-0.0,-11.355312788481257,0.03832281334535618,0.16501352569882777,0.30162308385933273,0.16831980763450557,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-6-2-1,hallusionbench-image-VS-chart-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0000573396677634,-0.0,-12.079619818174637,0.01848512173128945,0.16501352569882777,0.2673579801623084,0.15028554253080853,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-8-2-0,hallusionbench-image-VS-chart-8,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000104069711342,-0.0,-16.5518740045751,0.07529305680793508,0.16501352569882777,0.07529305680793508,0.10519987977156597,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-9-2-0,hallusionbench-image-VS-chart-9,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001233816149189,-0.0,-14.904824797559334,0.09873760144274121,0.16501352569882777,0.1447249774571686,0.13615870153291254,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-10-2-2,hallusionbench-image-VS-chart-10,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0010670423140944,-0.0,-16.010500990264184,0.4278629395852119,0.16501352569882777,0.09513074842200181,0.22933573790201386,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-12-2-0,hallusionbench-image-VS-chart-12,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004022121290153,-0.0,-14.075124010105862,0.2772768259693417,0.16501352569882777,0.17808836789900812,0.20679290652239254,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-12-2-1,hallusionbench-image-VS-chart-12,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0008807182311248,-0.0,-15.54490087472955,0.3954012623985573,0.16501352569882777,0.11316501352569883,0.224526600541028,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-12-2-2,hallusionbench-image-VS-chart-12,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0006476640499813,-0.0,-7.544463228126734,0.34761045987376016,0.16501352569882777,0.41073038773669973,0.3077847911030959,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-14-2-0,hallusionbench-image-VS-chart-14,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000170350074435,-0.0,-4.775069806932917,0.14201983769161405,0.16501352569882777,0.4449954914337241,0.25067628494138866,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-14-2-2,hallusionbench-image-VS-chart-14,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000057935715822,-0.0,-13.963870338587428,0.022091974752028856,0.16501352569882777,0.18349864743011723,0.12353471596032461,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-16-2-0,hallusionbench-image-VS-chart-16,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001223087304976,0.5003719952013456,-11.850818132623036,0.09783588818755636,0.49909828674481516,0.2763751127141569,0.29110309588217614,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-19-2-0,hallusionbench-image-VS-chart-19,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000144720071075,-0.0,-16.29224221128495,0.11902614968440037,0.16501352569882777,0.08431018935978359,0.12278328824767058,0,consensus_low,1,1,1
hallusionbench-image-VS-chart-21-2-0,hallusionbench-image-VS-chart-21,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000082015992846,-0.0,-18.03494806888738,0.046438232642019836,0.16501352569882777,0.04192966636609558,0.0844604749023144,0,consensus_low,1,1,1
hallusionbench-image-VS-table-3-2-1,hallusionbench-image-VS-table-3,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002367496428333,0.500436941593407,-12.05606392466969,0.19477006311992787,0.5090171325518486,0.26916140667267807,0.3243162007814848,0,consensus_low,1,1,1
hallusionbench-image-VS-table-3-2-0,hallusionbench-image-VS-table-3,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0001816749563,-0.0,-14.92824964810174,0.15103697024346258,0.16501352569882777,0.14292155094679893,0.1529906822963631,0,consensus_low,1,1,1
hallusionbench-image-VS-table-4-2-1,hallusionbench-image-VS-table-4,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001099109656886,-0.0,-15.138731978763465,0.08160504959422904,0.16501352569882777,0.13119927862939584,0.12593928464081755,0,consensus_low,1,1,1
hallusionbench-image-VS-table-4-3-1,hallusionbench-image-VS-table-4,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001093149193974,-0.0,-9.707106907140302,0.08070333633904418,0.16501352569882777,0.36203787195671777,0.2025849113315299,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-2-1,hallusionbench-image-VS-table-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0001983642552106,-0.0,-16.944802522380133,0.16275924256086566,0.16501352569882777,0.06898106402164111,0.1322512774271115,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-2-2,hallusionbench-image-VS-table-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002065897023975,-0.0,-13.234488975051454,0.16997294860234446,0.16501352569882777,0.21145175834084762,0.18214607754733994,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-2-5,hallusionbench-image-VS-table-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002366304344388,-0.0,-13.51243315989507,0.19296663660955815,0.16501352569882777,0.2006311992786294,0.18620378719567177,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-3-0,hallusionbench-image-VS-table-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002486705831397,-0.0,-17.49506526124284,0.2042380522993688,0.16501352569882777,0.05725879170423805,0.14217012323414488,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-3-3,hallusionbench-image-VS-table-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0009548664128745,-0.0,-16.54133479494111,0.41073038773669973,0.16501352569882777,0.07709648331830478,0.21761346558461078,0,consensus_low,1,1,1
hallusionbench-image-VS-table-7-3-4,hallusionbench-image-VS-table-7,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0007113218461476,-0.0,-7.189085189946088,0.36384129846708746,0.16501352569882777,0.4125338142470694,0.3137962128043282,0,consensus_low,1,1,1
hallusionbench-image-VS-table-8-2-3,hallusionbench-image-VS-table-8,llava,hallusionbench,image,0,1,1,1,vision_hallucination,1,1.000181555754469,-0.0,-14.615136466375668,0.1496844003606853,0.16501352569882777,0.15915238954012623,0.15795010519987976,0,consensus_low,1,1,1
hallusionbench-image-VS-table-8-3-0,hallusionbench-image-VS-table-8,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0002079009998004,-0.0,-12.746771092885057,0.17222723174030657,0.16501352569882777,0.22948602344454463,0.18890892696122633,0,consensus_low,1,1,1
hallusionbench-image-VS-table-8-3-4,hallusionbench-image-VS-table-8,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000271916390162,-0.0,-16.224705288667174,0.22091974752028856,0.16501352569882777,0.08791704238052299,0.15795010519987976,0,consensus_low,1,1,1
hallusionbench-image-VS-table-9-2-0,hallusionbench-image-VS-table-9,llava,hallusionbench,image,0,1,1,1,reasoning_hallucination,1,1.0002117156968982,-0.0,-14.892799957042175,0.17718665464382327,0.16501352569882777,0.14562669071235348,0.16260895701833486,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-6-1-0,hallusionbench-image-VD-illusion-6,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000523567192354,-0.0,5.633489343314142,0.31875563570784493,0.16501352569882777,0.5405770964833183,0.341448752629997,0,consensus_low,1,1,1
hallusionbench-image-VD-illusion-7-0-0,hallusionbench-image-VD-illusion-7,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000927567485095,0.5000315692349894,-13.74019896265612,0.40171325518485124,0.4837691614066727,0.19161406672678089,0.3590321611061016,0,consensus_low,1,1,1
hallusionbench-image-VD-math-10-0-1,hallusionbench-image-VD-math-10,llava,hallusionbench,image,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0006060600213185,-0.0,-21.84622478784992,0.3358881875563571,0.16501352569882777,0.005861136158701533,0.1689209498046288,0,consensus_low,1,1,1
mmvet-v1_31,mmvet-v1_31,llava,mmvet,test,0,1,1,1,reasoning_hallucination,1,1.0042197703971238,0.5128800363053165,-15.357949626354682,0.22350230414746544,0.1912442396313364,0.0944700460829493,0.16973886328725038,0,consensus_low,1,1,1
mmvet-v1_50,mmvet-v1_50,llava,mmvet,test,0,1,1,1,vision_hallucination,2,1.0025688034583102,0.6843074531116785,-8.82176851758307,0.1912442396313364,0.31105990783410137,0.20506912442396313,0.23579109062980028,0,consensus_low,1,1,1
mmvet-v1_66,mmvet-v1_66,llava,mmvet,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0091515649201903,-0.0,-13.922589009301907,0.27419354838709675,0.06221198156682028,0.1359447004608295,0.15745007680491552,0,consensus_low,1,1,1
mmvet-v1_68,mmvet-v1_68,llava,mmvet,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0003818273559542,0.6728130604986189,-14.143334919053164,0.06221198156682028,0.2880184331797235,0.1313364055299539,0.1605222734254992,0,consensus_low,1,1,1
mmvet-v1_76,mmvet-v1_76,llava,mmvet,test,0,1,1,1,reasoning_hallucination,1,1.003481915882514,0.9534496289415962,-2.739170066115518,0.20967741935483872,0.38940092165898615,0.4078341013824885,0.33563748079877115,0,consensus_low,1,1,1
mmvet-v1_77,mmvet-v1_77,llava,mmvet,test,0,1,1,1,vision_hallucination,1,1.0007928024812591,0.893970787216219,-7.242117288803554,0.10829493087557604,0.37557603686635943,0.24193548387096775,0.24193548387096775,0,consensus_low,1,1,1
mmvet-v1_106,mmvet-v1_106,llava,mmvet,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.038431645859299,0.6779743338875365,-9.421673149948752,0.4400921658986175,0.2926267281105991,0.1912442396313364,0.3079877112135177,0,consensus_low,1,1,1
mmvet-v1_111,mmvet-v1_111,llava,mmvet,test,0,1,1,1,vision_hallucination,1,1.003705024799467,0.5006253775335854,-14.874697065011471,0.21889400921658986,0.18202764976958524,0.10829493087557604,0.16973886328725038,0,consensus_low,1,1,1
mmvet-v1_120,mmvet-v1_120,llava,mmvet,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.0117013451714822,0.6787014866551513,-7.424294101219999,0.30184331797235026,0.30184331797235026,0.22811059907834103,0.27726574500768053,0,consensus_low,1,1,1
mmvet-v1_126,mmvet-v1_126,llava,mmvet,test,0,1,1,1,vision_hallucination,1,1.0035333632507415,0.4966548984449505,-16.733222263625148,0.21428571428571427,0.16359447004608296,0.06682027649769585,0.14823348694316438,0,consensus_low,1,1,1
mmvet-v1_175,mmvet-v1_175,llava,mmvet,test,0,1,1,1,vision_hallucination,1,1.040268779474982,0.4789829915076263,-8.820736003007692,0.44930875576036866,0.1497695852534562,0.20967741935483872,0.2695852534562212,0,consensus_low,1,1,1
