model,dataset,sample_id,group,label,correct,era,ppl,se,umpire,attn_image,attn_prompt_text,attn_vision,attn_reasoning,attn_external,attn_internal
llava,vilp,vilp-134-case1,non_hallucination,0,1,0.26369755526619204,1.0006677948972789,-0.0,-44.66304550188595,0.32485637068748474,0.3420659899711609,0.0706598088145256,0.16526807844638824,0.6669223606586456,0.23592788726091385
llava,vilp,vilp-231-case1,non_hallucination,0,1,0.29388403243317207,1.0004548153111963,-0.0,-38.56438547521194,0.3238384290175005,0.31271740523251623,0.09668893705714833,0.16507308591495862,0.6365558342500167,0.26176202297210693
llava,vilp,vilp-56-case1,non_hallucination,0,1,0.3048148005749368,1.000194091556718,0.3238905148273057,-43.9238646388762,0.3112970948219299,0.3141110479831696,0.0824594609439373,0.18909794390201567,0.6254081428050995,0.271557404845953
llava,vilp,vilp-160-case2,non_hallucination,0,1,0.24732575482122848,1.0007851820565705,-0.0,-44.94019132386123,0.34486937522888184,0.33977439999580383,0.05857933312654495,0.16279320418834686,0.6846437752246857,0.22137253731489182
llava,hallusionbench,hallusionbench-image-VS-chart-21-2-1,non_hallucination,0,1,0.44689698492459384,1.0009560383786624,-0.0,-46.45567841904481,0.2834846207073757,0.22636760984148296,0.151947055544172,0.25658832277570454,0.5098522305488586,0.4085353783198765
llava,vilp,vilp-299-case1,non_hallucination,0,1,0.329752345633498,1.0001773991562213,0.32272860636888046,-41.46919187186992,0.32940587401390076,0.283870205283165,0.15975993871688843,0.13895634189248085,0.6132760792970657,0.2987162806093693
llava,hallusionbench,hallusionbench-image-VD-figure-9-0-1,non_hallucination,0,1,0.33770968322132366,1.0003891748299758,-0.0,-34.08613346745219,0.32007354497909546,0.28090792894363403,0.13531944155693054,0.16571137734821867,0.6009814739227295,0.3010308189051492
llava,hallusionbench,hallusionbench-image-VD-figure-17-1-1,non_hallucination,0,1,0.33626191916291004,1.0001258929336159,0.3247174361857862,-47.290944666484314,0.3417177285466875,0.2719742144857134,0.16147453444344656,0.14537738050733295,0.6136919430324009,0.3068519149507795
llava,vilp,vilp-145-case1,non_hallucination,0,1,0.3476342708564697,1.0006569794290745,-0.0,-43.59135928453977,0.31229931778377956,0.2816290193133884,0.144680658976237,0.16788104507658216,0.593928337097168,0.31256170405281913
llava,vilp,vilp-55-case1,non_hallucination,0,1,0.330887660461035,1.0002975906580356,0.3251478479968056,-43.8287737070992,0.30006871223449705,0.30278323888778685,0.11269325017929077,0.18174859285354614,0.6028519511222838,0.29444184303283694
llava,mmvet,mmvet-v1_124,non_hallucination,0,1,0.2688940215289354,1.0003948991191278,0.3241716999765795,-46.75117544169302,0.35279825755528044,0.3160974042756217,0.08938435571534292,0.1527565462248666,0.6688956618309021,0.2421409019402095
llava,vilp,vilp-106-case1,non_hallucination,0,1,0.2399322546477502,1.0011240596267272,-0.0,-48.14433175601009,0.3382258415222168,0.35674096856798443,0.06174046226910183,0.15426347511155264,0.6949668100902012,0.21600393738065446
llava,hallusionbench,hallusionbench-image-VS-chart-21-1-0,non_hallucination,0,1,0.39093227473953035,1.0003319337399255,0.3261575184085821,-38.387476617652666,0.3066378150667463,0.2549336041722979,0.16982416595731464,0.18793852840151104,0.5615714192390442,0.3577626943588257
llava,vilp,vilp-148-case1,non_hallucination,0,1,0.31656394005317445,1.0004912629030633,-0.0,-38.73758793616627,0.2971374839544296,0.3249760568141937,0.09647759422659874,0.1875671073794365,0.6221135407686234,0.28404470160603523
llava,vilp,vilp-92-case1,non_hallucination,0,1,0.3341041183074617,1.000759412963981,-0.0,-36.41120911138159,0.31374409794807434,0.29465917497873306,0.12526215985417366,0.17621348798274994,0.6084032729268074,0.3014756478369236
llava,vilp,vilp-230-case1,non_hallucination,0,1,0.3702802198283347,1.0009827671453668,-0.0,-44.50528622611027,0.3015478476881981,0.2674897205498483,0.14538640694485772,0.18530718485514325,0.5690375682380464,0.33069359180000096
llava,mmvet,mmvet-v1_114,non_hallucination,0,1,0.32018667934318834,1.000236539201455,0.17942721651127894,-38.09656394369656,0.3335453271865845,0.2900447760309492,0.09229121037891932,0.19693058729171753,0.6235901032175337,0.2892217976706368
llava,mmvet,mmvet-v1_125,non_hallucination,0,1,0.3481650967340386,1.0006410745411287,0.314612610802901,-39.807045520248785,0.3311838337353298,0.2683982934270586,0.13715067080089025,0.17909343753542217,0.5995821271623885,0.31624410833631245
llava,vilp,vilp-90-case3,non_hallucination,0,1,0.22892547855191508,1.0008510394189516,-0.0,-39.570875204740084,0.34315864528928486,0.3608924491064889,0.05788304337433406,0.147347697189876,0.7040510943957737,0.20523074056421006
llava,mmvet,mmvet-v1_94,non_hallucination,0,1,0.26263477848774225,1.0006837002099367,0.32327366716600875,-39.80884290808266,0.36626749568515354,0.30404535929361975,0.07603357235590617,0.15895644161436293,0.6703128549787734,0.23499001397026908
llava,vilp,vilp-130-case1,non_hallucination,0,1,0.23613048696166972,1.000128754320841,0.30840482893202736,-35.6566512773596,0.34492387622594833,0.35253019630908966,0.06838464736938477,0.14434774965047836,0.697454072535038,0.21273239701986313
llava,hallusionbench,hallusionbench-image-VD-figure-8-0-1,non_hallucination,0,1,0.32142301770575016,1.0011030554284004,-0.0,-39.489807554847026,0.3300055095127651,0.29333066940307617,0.10766307371003288,0.18248226812907625,0.6233361789158413,0.2901453418391091
llava,vilp,vilp-10-case3,non_hallucination,0,0,0.3297775035362671,1.0006238975460913,0.3107221133713595,-38.2005519579925,0.32371588548024494,0.28273916244506836,0.12916443083021376,0.16520949204762778,0.6064550479253132,0.29437392287784153
llava,vilp,vilp-10-case1,non_hallucination,0,1,0.23246595262535258,1.0003402016949936,0.26353095252514924,-33.75203781402259,0.35397985246446395,0.3381674289703369,0.0754248599211375,0.13117057747311062,0.6921472814348009,0.20659543739424813
llava,hallusionbench,hallusionbench-image-VD-ocr-0-1-0,non_hallucination,0,1,0.34284766124224986,1.0004387864241588,0.5014892744121144,-39.22757098463528,0.3267157588686262,0.274231025150844,0.11924779840878078,0.19107485668999807,0.6009467840194702,0.3103226550987789
llava,hallusionbench,hallusionbench-image-VS-map-6-2-1,non_hallucination,0,1,0.3519341467382888,1.000455960241526,0.32762072770904804,-37.38906226938574,0.31372313840048655,0.2815911258969988,0.15676011357988628,0.16292100293295725,0.5953142642974854,0.31968111651284353
llava,vilp,vilp-43-case3,non_hallucination,0,1,0.24379262038056954,1.0009694026727978,-0.0,-33.795529822367286,0.3326795952660697,0.3532422440392631,0.057378788079534254,0.1584173824105944,0.6859218393053328,0.21579617049012864
llava,vilp,vilp-254-case1,non_hallucination,0,1,0.29218889924958114,1.0008496076910793,-0.0,-41.275759631305824,0.3166328012943268,0.315637719631195,0.07245011925697326,0.18462411761283876,0.6322705209255218,0.257074236869812
llava,vilp,vilp-285-case3,non_hallucination,0,1,0.27112520971524323,1.000709785469981,-0.0,-27.85025633442305,0.33396637439727783,0.3311840742826462,0.09901515394449234,0.14474231749773026,0.665150448679924,0.2437574714422226
llava,vilp,vilp-6-case2,non_hallucination,0,1,0.272295400332053,1.0012895626646918,-0.0,-44.89064280267457,0.3290609253777398,0.3255387412177192,0.08428699440426296,0.15616723563936022,0.654599666595459,0.24045423004362318
llava,hallusionbench,hallusionbench-image-VS-map-6-1-0,non_hallucination,0,1,0.3845405009970327,1.0003357497106962,0.6106270818300612,-43.17848622108209,0.3003585764339992,0.2657531074115208,0.17679062911442348,0.17389047145843506,0.56611168384552,0.3506811005728585
llava,vilp,vilp-126-case2,non_hallucination,0,1,0.28237128674656725,1.0011421999708374,-0.0,-33.038030689034585,0.34799810498952866,0.306411549448967,0.09246809408068657,0.16209646314382553,0.6544096544384956,0.2545645572245121
llava,vilp,vilp-105-case1,non_hallucination,0,1,0.3060494723993772,1.0009207193173704,0.3146347823012109,-39.674324648564955,0.3212950900197029,0.3150363564491272,0.11909372359514236,0.1591559499502182,0.6363314464688301,0.27824967354536057
llava,hallusionbench,hallusionbench-image-VD-figure-2-0-1,non_hallucination,0,1,0.31510221462845833,1.0011297881209358,-0.0,-44.52951787716061,0.33973681926727295,0.2857682194028582,0.12243214249610901,0.1598095680986132,0.6255050386701311,0.2822417105947222
llava,hallusionbench,hallusionbench-image-VD-ocr-3-0-2,non_hallucination,0,1,0.3330419152320026,1.0000953719792587,-0.0,-26.30145886518639,0.3184424638748169,0.2922058360917228,0.10246117200170245,0.19916812011173796,0.6106482999665397,0.3016292921134404
llava,vilp,vilp-296-case1,non_hallucination,0,1,0.35034091633046915,1.0004158884595882,0.3100173859484542,-33.0258382682747,0.2951743943350656,0.3019304701260158,0.07205025106668472,0.24657427413122995,0.5971048644610815,0.3186245251979147
llava,hallusionbench,hallusionbench-image-VD-ocr-2-0-1,non_hallucination,0,1,0.3448886689417343,1.0017161773705823,-0.0,-38.60166327479762,0.3288519893373762,0.2733139821461269,0.12565762656075613,0.18807649612426758,0.602165971483503,0.3137341226850237
llava,vilp,vilp-11-case1,non_hallucination,0,1,0.2768024130557989,1.0007568679044196,-0.0,-43.04197554555235,0.32610979345109725,0.3248058160146078,0.09326807657877605,0.15164898501502144,0.650915609465705,0.2449170615937975
llava,hallusionbench,hallusionbench-image-VS-map-2-1-0,non_hallucination,0,1,0.4090456203310861,1.0002918669256855,0.6122115535913771,-38.8311776985163,0.28909850120544434,0.25321385690144127,0.1481725105217525,0.22435680457523893,0.5423123581068856,0.37252931509699144
llava,vilp,vilp-97-case1,non_hallucination,0,1,0.25407782288989444,1.0010152244644874,0.32519738514238083,-39.3695640370783,0.31299739331007004,0.36408908665180206,0.07515846565365791,0.15249905735254288,0.6770864799618721,0.2276575230062008
llava,vilp,vilp-283-case1,non_hallucination,0,1,0.2679243208654353,1.0009321740115078,-0.0,-29.854520186039476,0.3347749635577202,0.33056870102882385,0.08319417387247086,0.15729589760303497,0.665343664586544,0.24049007147550583
llava,vilp,vilp-128-case1,non_hallucination,0,1,0.39458626268157604,1.0010009049292605,0.3217080688279556,-37.158709721935075,0.3099307715892792,0.24769502133131027,0.18306127935647964,0.1773926168680191,0.5576257929205894,0.36045389622449875
llava,vilp,vilp-121-case2,non_hallucination,0,1,0.35961410538868355,1.0007069224204146,0.32103142730514567,-35.07942658845819,0.31136487424373627,0.26916712522506714,0.15772131830453873,0.16379303485155106,0.5805319994688034,0.3215143531560898
llava,vilp,vilp-6-case1,non_hallucination,0,1,0.3455624787135102,1.000436242179992,0.19604812936402105,-27.542217911828807,0.3041833374235365,0.28947385152180993,0.15839752223756576,0.15058662494023642,0.5936571889453464,0.3089841471778022
llava,hallusionbench,hallusionbench-image-VD-figure-8-0-0,non_hallucination,0,1,0.29649549451727697,1.0013226665554003,0.3270169337813656,-39.34912510507664,0.33350564752306255,0.310731189591544,0.07564741373062134,0.19151605878557476,0.6442368371146066,0.2671634725161961
llava,vilp,vilp-128-case2,non_hallucination,0,1,0.3445973342086569,1.0004788591232774,0.32521853804294126,-34.64411996296318,0.3135046192577907,0.288346460887364,0.1310229344027383,0.18158302988324848,0.6018510801451546,0.31260596428598675
llava,vilp,vilp-135-case1,non_hallucination,0,1,0.32841931535485014,1.0007145572374605,0.2614555606594981,-31.997051225621625,0.3160409927368164,0.2948785871267319,0.131124347448349,0.16361849755048752,0.6109195798635483,0.2947428449988365
llava,vilp,vilp-156-case3,non_hallucination,0,1,0.3743916783946614,1.0002708801872733,0.2835748994170295,-25.60100564108962,0.3000598762716566,0.27353689500263756,0.18482549275670734,0.1540007506098066,0.5735967712742942,0.33882624336651396
llava,vilp,vilp-96-case2,non_hallucination,0,0,0.3515360286731307,1.0005246584591514,0.33127183195547283,-26.67493506492955,0.3339273002412584,0.25503165192074245,0.13934054639604357,0.17542419168684217,0.5889589521620009,0.31476473808288574
llava,vilp,vilp-37-case1,non_hallucination,0,1,0.2322123303983156,1.0006582518310312,0.16233665491624535,-30.101178477892816,0.3428126743861607,0.35874150480542866,0.07211216219833919,0.13708141020366124,0.7015541791915894,0.20919357240200043
llava,mmvet,mmvet-v1_116,non_hallucination,0,1,0.35617286777990925,1.0005170250909128,0.5252594030765899,-32.5319485697901,0.32240475714206696,0.2624577507376671,0.10232444480061531,0.21478763222694397,0.584862507879734,0.3171120770275593
llava,hallusionbench,hallusionbench-image-VD-ocr-2-1-0,non_hallucination,0,1,0.26924124854408926,1.0022417362367084,-0.0,-36.43070363539476,0.34565212896892006,0.3244136486734663,0.07080568160329546,0.17253119604928152,0.6700657776423864,0.243336877652577
llava,hallusionbench,hallusionbench-image-VD-figure-19-1-1,non_hallucination,0,1,0.3659410411870112,1.0015576082979891,0.32491737266275617,-45.75724705109719,0.30974457945142475,0.2711239201681954,0.1382492184638977,0.1921653151512146,0.5808684996196202,0.3304145336151123
llava,hallusionbench,hallusionbench-image-VS-ocr-7-1-0,non_hallucination,0,1,0.3834677033569138,1.0003605538755305,0.47063614269192283,-28.957314998018926,0.3097563896860395,0.2563058478491647,0.10854514156069076,0.23990629400525776,0.5660622375352042,0.3484514355659485
llava,vilp,vilp-8-case1,non_hallucination,0,1,0.2709169157828848,1.0007791373950377,0.0025980699072602935,-31.85245351607871,0.34786328342225814,0.30864433447519934,0.0922060145272149,0.14754945702022976,0.6565076178974575,0.23975547154744464
llava,vilp,vilp-141-case1,non_hallucination,0,1,0.25871800289075975,1.0023296748170778,-0.0,-42.19816184321334,0.33186488492148264,0.34921308926173616,0.07268089481762477,0.16235609565462383,0.6810779741832188,0.2350369904722486
llava,vilp,vilp-90-case1,non_hallucination,0,1,0.25475543608781176,1.0002766037995359,0.6269343858030417,-36.23161906848673,0.3374176451138088,0.3436800411769322,0.06498330192906515,0.163672821862357,0.681097686290741,0.22865612379142214
llava,hallusionbench,hallusionbench-image-VS-map-3-1-1,non_hallucination,0,1,0.34286910319686925,1.0017429264354585,0.29024703230243537,-37.98219309613292,0.3142704452787127,0.29223571504865375,0.12864712732178823,0.18438575948987687,0.6065061603273665,0.3130328868116651
llava,vilp,vilp-131-case1,non_hallucination,0,1,0.262301510708545,1.0027356942258197,-0.0,-44.6182245990579,0.3245187732908461,0.3417206207911173,0.06260745392905341,0.1711703936258952,0.6662393940819634,0.23377784755494863
llava,hallusionbench,hallusionbench-image-VD-illusion-29-1-0,non_hallucination,0,1,0.30803294108821744,1.00078995418357,0.4933911417427832,-31.975577549723305,0.3302777920450483,0.3031430585043771,0.10534048080444336,0.17234928267342703,0.6334208505494254,0.2776897634778704
llava,vilp,vilp-245-case1,non_hallucination,0,1,0.3863445486120951,1.0019053468063732,-0.0,-31.606725934622958,0.29050213098526,0.26923683285713196,0.15895698964595795,0.19030985981225967,0.559738963842392,0.3492668494582176
llava,hallusionbench,hallusionbench-image-VD-ocr-5-1-0,non_hallucination,0,1,0.34600632747701904,1.0005761852180772,0.6115281650500334,-44.48455885878773,0.3090343305042812,0.2896858709199088,0.11640302198273794,0.19771195309502737,0.5987202014241899,0.3141149750777653
llava,mmvet,mmvet-v1_136,non_hallucination,0,1,0.45731477969443923,1.0006372574056384,0.5280930795623868,-30.120632981910273,0.2839752691132682,0.21466762678963797,0.15298151969909668,0.2640133925846645,0.49864289590290617,0.4169949122837612
llava,vilp,vilp-82-case3,non_hallucination,0,1,0.2609565854245407,1.0013742344115348,0.28994013559746434,-36.02631873923991,0.3385986770902361,0.335164087159293,0.06290125633989062,0.171038419008255,0.6737627642495292,0.23393967534814564
llava,vilp,vilp-251-case1,non_hallucination,0,1,0.3712997181684956,1.0023679113890758,-0.0,-39.24490355445408,0.31041815545823837,0.2601953546206156,0.16168263223436144,0.17062034209569293,0.570613510078854,0.3323029743300544
llava,hallusionbench,hallusionbench-image-VD-ocr-9-0-0,non_hallucination,0,1,0.4540236747858859,1.0007155115936868,0.6114118610833417,-40.45591610417043,0.27834016936165945,0.2214172227042062,0.17823619501931326,0.2337153809411185,0.49975739206586567,0.41195157596043175
llava,vilp,vilp-43-case2,non_hallucination,0,1,0.2379422859416041,1.0001144474665804,0.13054015483136094,-11.214390665257177,0.3319915788514274,0.36236582483564106,0.05834143928119115,0.15432208776474,0.6943574036870684,0.21266352704593114
llava,vilp,vilp-260-case1,non_hallucination,0,1,0.2336342409292681,1.0012176291368802,0.5009584606014386,-41.386364196390225,0.3449658581188747,0.35611789567129953,0.07328212686947413,0.13745034166744777,0.7010837537901742,0.2107324685369219
llava,vilp,vilp-259-case2,non_hallucination,0,1,0.35486993997399907,1.0006258060865343,0.4901289071869008,-25.5126970610992,0.31714494340121746,0.276505489833653,0.13606427237391472,0.18713225703686476,0.5936504332348704,0.3231965294107795
llava,vilp,vilp-94-case1,non_hallucination,0,1,0.37062727528476036,1.0022156110436742,-0.0,-43.05017282087767,0.293590999311871,0.27444879876242745,0.174074058731397,0.15538513991567823,0.5680397980742984,0.32945919864707524
llava,hallusionbench,hallusionbench-image-VD-figure-9-1-1,non_hallucination,0,1,0.36503739764201215,1.0009904040669488,0.3189959626787366,-29.912210213647548,0.30885638509477886,0.27185905831200735,0.15970664364950998,0.169330929006849,0.5807154434067863,0.329037572656359
llava,hallusionbench,hallusionbench-image-VD-illusion-8-1-0,non_hallucination,0,1,0.3178321210247438,1.0012672818160127,0.49716841015763624,-37.23746162726681,0.3380056279046195,0.28463672740118845,0.10770498854773386,0.17806208985192434,0.622642355305808,0.2857670783996582
llava,vilp,vilp-160-case1,non_hallucination,0,1,0.3536008054719948,1.0035137730130879,-0.0,-41.60957873747426,0.31446100984300884,0.27839540583746775,0.13028213381767273,0.1894698143005371,0.5928564156804765,0.31975194811820984
llava,hallusionbench,hallusionbench-image-VD-figure-12-0-1,non_hallucination,0,1,0.36149965775209025,1.0005876359693122,-0.0,-9.716196898815035,0.3259498562131609,0.2602928451129368,0.17096352577209473,0.15578603744506836,0.5862427013260978,0.3267495632171631
llava,vilp,vilp-220-case1,non_hallucination,0,1,0.26354414508639407,1.0036509560168534,-0.0,-38.769963265638744,0.3549666537178887,0.3159030146068997,0.11479594972398546,0.12192676464716592,0.6708696683247883,0.2367227143711514
llava,hallusionbench,hallusionbench-image-VS-table-8-2-2,non_hallucination,0,1,0.36396203386722614,1.0008166785152885,0.6052398253127795,-30.513445208659235,0.31595505135399954,0.26942277806145803,0.12076646089553833,0.2119402459689549,0.5853778294154576,0.3327067068644932
llava,mmvet,mmvet-v1_137,non_hallucination,0,1,0.40769238361765237,1.0039655906417795,-0.0,-51.18424037508709,0.29782168354306904,0.24246770995003836,0.14300554565020968,0.22327067170824322,0.5402893934931075,0.3662762173584529
llava,hallusionbench,hallusionbench-image-VD-video-18-2-0,non_hallucination,0,1,0.4074757540818299,1.0008529483926336,0.6117438324112201,-42.70750735965858,0.304534375667572,0.2358247126851763,0.197962829044887,0.1699308582714626,0.5403590883527483,0.3678936873163496
llava,hallusionbench,hallusionbench-image-VS-ocr-11-1-1,non_hallucination,0,1,0.286875143385952,1.0032668908563982,-0.0,-35.381052438348284,0.3624565601348877,0.2915689945220947,0.06920922654015677,0.18932433639253887,0.6540255546569824,0.25853356293269564
llava,vilp,vilp-79-case1,non_hallucination,0,1,0.3235343638659667,1.0021490267412259,0.29996751512426245,-35.19558356385151,0.3111964613199234,0.3050385117530823,0.09223654866218567,0.1986026167869568,0.6162349730730057,0.29083916544914246
llava,hallusionbench,hallusionbench-image-VD-ocr-6-1-1,non_hallucination,0,1,0.32663942718582045,1.0002021993946206,0.6726196281882499,-40.314792123407585,0.327426084450313,0.28954469306128366,0.12451958656311035,0.17149914162499563,0.6169707775115967,0.296018728188106
llava,vilp,vilp-126-case1,non_hallucination,0,1,0.26933991358583437,1.0012068077259297,0.21049086844653053,-30.85300205552892,0.3297671543227302,0.32831569512685144,0.0822127792570326,0.15750008159213597,0.6580828494495816,0.23971286084916857
llava,vilp,vilp-118-case1,non_hallucination,0,1,0.2642621336470753,1.0008274957095793,0.04949692993726113,-18.567178953277683,0.3293272720442878,0.3348651991950141,0.104878478580051,0.1294944551255968,0.6641924712393019,0.2343729337056478
llava,hallusionbench,hallusionbench-image-VS-map-4-1-1,non_hallucination,0,1,0.279587186322002,1.000278511677568,0.14348859617030707,-4.809579077710595,0.342082176889692,0.31683673177446636,0.08888471126556396,0.1630682349205017,0.6589189086641584,0.2519529461860657
llava,vilp,vilp-217-case1,non_hallucination,0,1,0.3951400339490576,1.0022857045624483,-0.0,-35.53356902752495,0.2925335019826889,0.2612903490662575,0.1253693327307701,0.23268800973892212,0.5538238510489464,0.35805734246969223
llava,vilp,vilp-228-case1,non_hallucination,0,1,0.4198547022269215,1.0001831222335795,0.6329685824095561,-30.82788053818931,0.28659468293190005,0.2363131046295166,0.12725188732147216,0.2472872853279114,0.5229077875614166,0.3745391726493835
llava,vilp,vilp-95-case1,non_hallucination,0,1,0.39612319897415527,1.0038688922228702,-0.0,-38.883534203122046,0.29952874779701233,0.24947001785039902,0.11830467730760574,0.23536337912082672,0.5489987656474113,0.35366805642843246
llava,mmvet,mmvet-v1_33,non_hallucination,0,1,0.3731131661329524,1.0014296250669665,0.5045019709510814,-37.00167439803858,0.3385164567402431,0.23914546625954763,0.1657451731818063,0.1740194388798305,0.5776619229997908,0.3397646120616368
llava,vilp,vilp-260-case2,non_hallucination,0,1,0.2701448957061086,1.0008300409487565,0.3508714957104057,-19.30595151509625,0.34390515089035034,0.32510731049946373,0.08213778904506139,0.16232641679900034,0.6690124613898141,0.24446420584406173
llava,vilp,vilp-157-case2,non_hallucination,0,1,0.3790584239327993,1.0004149343891047,0.04507005602194203,-6.19366546712191,0.29414402693510056,0.26957928389310837,0.15530355647206306,0.18513628840446472,0.5637233108282089,0.3404398448765278
llava,hallusionbench,hallusionbench-image-VD-figure-2-0-0,non_hallucination,0,1,0.3582414028520735,1.001842286358802,0.5030274382137124,-39.48647299922014,0.3204677275248936,0.26713900906699045,0.14233599816049847,0.18097272089549474,0.587606736591884,0.32330871905599323
llava,vilp,vilp-136-case1,non_hallucination,0,1,0.38815763517891777,1.000690698627596,0.6440892305236244,-34.03095950125819,0.2926739528775215,0.26552439481019974,0.12538140639662743,0.2236771285533905,0.5581983476877213,0.34905853495001793
llava,vilp,vilp-175-case1,non_hallucination,0,1,0.39216668582824193,1.005952360583034,-0.0,-38.735091038693156,0.2757646143436432,0.27763114124536514,0.16681968420743942,0.1851448267698288,0.5533957555890083,0.3519645109772682
llava,vilp,vilp-177-case1,non_hallucination,0,1,0.34839136645555246,1.007110003397356,-0.0,-35.35594557142736,0.28879520297050476,0.301975317299366,0.11064236983656883,0.20131045579910278,0.5907705202698708,0.3119528256356716
llava,vilp,vilp-257-case1,non_hallucination,0,1,0.2775800064034004,1.0008090429191223,0.49324296592860756,-25.37592553030931,0.3382737769020928,0.31507017877366805,0.08746610416306388,0.16023242473602295,0.6533439556757609,0.24769852889908683
llava,vilp,vilp-280-case1,non_hallucination,0,1,0.3514840341794967,1.0003395656960237,0.24463710085371712,-11.142879115084963,0.3099408547083537,0.28272173139784074,0.10739369524849784,0.21017252074347603,0.5926625861061945,0.3175662159919739
llava,vilp,vilp-102-case2,non_hallucination,0,1,0.2568992289692939,1.0013417654517314,0.4565975053182457,-29.76396228278557,0.3367914983204433,0.3454444578715733,0.07276014132159098,0.16026795761925833,0.6822359561920166,0.2330280989408493
llava,vilp,vilp-133-case1,non_hallucination,0,1,0.4223002729728937,1.0050787714268719,-0.0,-35.19114672913872,0.2795857105936323,0.25212132930755615,0.19713858195713588,0.18758785724639893,0.5317070399011885,0.3847264392035348
llava,vilp,vilp-237-case1,non_hallucination,0,1,0.2658698172898096,1.0032668908563982,-0.0,-34.06423302121082,0.34238723665475845,0.32414358854293823,0.08655250817537308,0.15069695562124252,0.6665308251976967,0.2372494637966156
llava,vilp,vilp-99-case1,non_hallucination,0,1,0.23835131058912634,1.0009121283827938,0.6329764158481257,-35.64745291400597,0.33910683223179405,0.3571864025933402,0.07217138154166085,0.14234788928713119,0.6962932348251343,0.21451927082879202
llava,vilp,vilp-197-case1,non_hallucination,0,1,0.28140464754430994,1.0023169296172105,0.00210461692798817,-22.020355133393974,0.32471705807579887,0.32659622033437097,0.06367912391821544,0.18888045681847465,0.6513132784101698,0.2525595807366901
llava,vilp,vilp-195-case3,non_hallucination,0,1,0.30785525065868974,1.0013541799296948,0.3560158769617983,-15.806336427253722,0.3104275166988373,0.3189355432987213,0.12489618360996246,0.15071898698806763,0.6293630599975586,0.2756151705980301
llava,mmvet,mmvet-v1_132,non_hallucination,0,1,0.25334924575981055,1.0029081588066442,0.3143595822410175,-27.555934763451965,0.35982978343963623,0.3231407105922699,0.0690934956073761,0.15920032560825348,0.6829704940319061,0.22829382121562958
llava,hallusionbench,hallusionbench-image-VD-ocr-14-1-1,non_hallucination,0,1,0.3271748898506438,1.0002327236091415,0.6247266330775155,-16.13545011135706,0.31264734268188477,0.306244432926178,0.11525123885699681,0.18259723697389874,0.6188917756080627,0.2978484758308956
llava,hallusionbench,hallusionbench-image-VD-ocr-15-0-0,non_hallucination,0,1,0.3348961698617859,1.0031712164319517,-0.0,-26.566600921555253,0.3243623120444162,0.28547721249716623,0.12157937458583287,0.18193588086536952,0.6098395245415824,0.3035152554512024
llava,vilp,vilp-122-case2,non_hallucination,0,1,0.3343367557477379,1.0063822416255506,-0.0,-34.5465181268614,0.32744427770376205,0.28060293197631836,0.1307184174656868,0.17129169404506683,0.6080472096800804,0.30201011151075363
llava,vilp,vilp-187-case2,non_hallucination,0,1,0.342073477173629,1.0002699262550803,0.3441765011427382,-12.039898916172897,0.3110809177160263,0.2869031950831413,0.13142188638448715,0.17467216402292252,0.5979841127991676,0.30609405040740967
llava,vilp,vilp-271-case1,non_hallucination,0,1,0.41800072414806555,1.0004731343537037,0.30626603296316096,-11.874297210516822,0.2871263325214386,0.24594376236200333,0.155305877327919,0.22432054579257965,0.5330700948834419,0.37962642312049866
llava,vilp,vilp-142-case1,non_hallucination,0,1,0.33586063693981627,1.004793173704047,-0.0,-31.587805727314414,0.31257617473602295,0.2980188876390457,0.11475998535752296,0.19181255251169205,0.6105950623750687,0.306572537869215
llava,hallusionbench,hallusionbench-image-VD-illusion-17-1-1,non_hallucination,0,1,0.3611141175725816,1.0014315351442145,-0.0,-14.366795443562602,0.327057557446616,0.2566596695355007,0.14742617096219743,0.17730655840465,0.5837172269821167,0.32473272936684744
llava,vilp,vilp-256-case2,non_hallucination,0,1,0.32346898428547,1.0004511897071298,0.665848658505966,-27.71488046953011,0.3067941963672638,0.3077967166900635,0.12324544042348862,0.1662856936454773,0.6145909130573273,0.2895311340689659
llava,hallusionbench,hallusionbench-image-VD-figure-11-0-0,non_hallucination,0,1,0.49072279437671174,1.0014983901431453,0.6070320511698715,-36.798402640636404,0.2729071038109916,0.19176076139722553,0.25123245375497,0.19155319247926983,0.4646678652082171,0.4427856462342398
llava,vilp,vilp-101-case3,non_hallucination,0,1,0.26748356634371734,1.000980857924075,0.6209005155337405,-29.501549093498262,0.34257689118385315,0.32199032604694366,0.07312027364969254,0.16426077485084534,0.6645672172307968,0.23738104850053787
llava,hallusionbench,hallusionbench-image-VD-ocr-15-0-1,non_hallucination,0,1,0.4127894115629459,1.0006353488433537,0.33990299081969494,-11.072093121159533,0.29943251609802246,0.2395889333316258,0.20693457978112356,0.1679668426513672,0.5390214494296482,0.37490142243249075
llava,vilp,vilp-252-case1,non_hallucination,0,1,0.42606613313783864,1.0116847644285616,-0.0,-34.86554692733071,0.28957658343844944,0.23193158706029254,0.17139378521177503,0.21087908744812012,0.521508170498742,0.3822728726598952
llava,vilp,vilp-218-case3,non_hallucination,0,1,0.34349149166355697,1.00011699089238,0.6734255758596287,-40.018924514120684,0.31237456533643937,0.2813083860609267,0.1279943452941047,0.1789790259467231,0.593682951397366,0.3069733712408278
